Id,Property_type,RoomType,BedType,Min_Night,Max_Night,Cancel,Accomadate,Bedroom,amenities,Bed,Total_Reviews,Bathrooms,Price,Cleaning,ExtraPeople,Guests,Id_host,Location,Response,Host_neigh,Response_rate,Total_list,Vertify,Street,SubUrban,Gov_Area,Market,Country,C_Code,longitude,latitude,Avail_30,Avail_60,Avail_90,Avail_365,RScore_accur,RScore_neatness,RScore_checkin,RScore_comm,RScore_location,RScore_value,RScore_rate
15834431,Apartment,Private room,Real Bed,2,1125,moderate,2,1,"Internet,Wifi,Air conditioning,Kitchen,Elevator,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self check-in,Keypad",1,83,1.0,361,0,0,1,99971507,"Hong Kong Island, Hong Kong",within an hour,Not Specified,100.0,4,"email,phone,reviews,jumio,government_id","Wanchai, Hong Kong Island, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,114.17511,22.27735,0,10,40,315,9.0,8.0,9.0,9.0,10.0,9.0,87.0
15908244,Apartment,Private room,Real Bed,5,30,flexible,1,1,"TV,Wifi,Kitchen,Pets allowed,Elevator,Essentials,Lock on bedroom door,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",1,1,1.0,45,0,0,1,49434309,BR,within a few hours,Not Specified,83.0,2,"email,phone","Rio de Janeiro, Rio de Janeiro, Brazil",Not Specified,Copacabana,Rio De Janeiro,Brazil,BR,-43.18626151607529,-22.968458869372075,30,60,90,365,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
1550449,Apartment,Private room,Real Bed,3,8,flexible,1,1,"TV,Cable TV,Internet,Wifi,Air conditioning,Kitchen,Free parking on premises,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Host greets you",1,3,1.0,100,42,105,1,78838,"Ankara, Ankara, Turkey",within an hour,Beşiktaş,100.0,2,"email,phone,facebook,reviews,work_email","Beşiktaş, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,29.04246,41.06944,19,49,79,354,10.0,10.0,10.0,10.0,10.0,9.0,100.0
15551245,Apartment,Private room,Real Bed,7,30,moderate,2,1,"Wifi,Kitchen,Breakfast,Heating,Smoke detector,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",1,1,1.0,65,42,20,1,20915650,"New York, New York, United States",within a few hours,East Harlem,100.0,1,"email,phone,reviews,jumio,government_id","New York, NY, United States",East Harlem,East Harlem,New York,United States,US,-73.94037,40.79324,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
15657910,Guesthouse,Private room,Real Bed,5,365,strict_14_with_grace_period,2,1,"TV,Wifi,Air conditioning,Elevator,Family/kid friendly,Smoke detector,Safety card,Fire extinguisher,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_50",1,2,1.0,298,100,0,1,27207815,"Montreux, Vaud, Switzerland",within a few hours,Mong Kok,100.0,3,"email,phone,facebook,google,reviews,jumio,government_id","Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,114.17062,22.30908,29,59,89,364,6.0,6.0,6.0,6.0,7.0,7.0,70.0
15731780,Apartment,Entire home/apt,Real Bed,2,60,strict_14_with_grace_period,3,0,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Doorman,Gym,Elevator,Buzzer/wireless intercom,Family/kid friendly,Washer,Safety card,Essentials,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",3,1,1.0,134,150,40,2,5530765,"Rio De Janeiro, Rio de Janeiro, Brazil",within an hour,Not Specified,100.0,1,"email,phone,reviews,jumio,government_id","Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,-43.330768475860374,-23.005036413240408,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
15744249,Apartment,Entire home/apt,Real Bed,1,60,strict_14_with_grace_period,3,1,"Internet,Wifi,Kitchen,Free street parking,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Crib,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Cooking basics,Oven,Stove,Single level home,Luggage dropoff allowed,Host greets you,Paid parking on premises",2,62,1.0,75,25,20,2,14416890,"Porto, Porto District, Portugal",within an hour,Not Specified,100.0,6,"email,phone,reviews,jumio,offline_government_id,selfie,government_id,identity_manual,work_email","Porto, Porto, Portugal",Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,-8.61062,41.14543,25,55,85,352,10.0,10.0,10.0,10.0,10.0,9.0,92.0
15808180,Apartment,Entire home/apt,Real Bed,2,29,moderate,3,0,"TV,Internet,Wifi,Air conditioning,Kitchen,Free parking on premises,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Stair gates,Hot water,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove",1,95,1.0,95,69,0,1,102308804,US,within an hour,Nuuanu/Punchbowl,100.0,2,"email,phone,reviews","Honolulu, HI, United States",Oʻahu,Primary Urban Center,Oahu,United States,US,-157.85228,21.31184,3,9,21,251,10.0,10.0,10.0,10.0,9.0,10.0,96.0
15820774,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,2,"TV,Wifi,Wheelchair accessible,Kitchen,Free parking on premises,Breakfast,Heating,Family/kid friendly,Washer,Smoke detector,First aid kit,Essentials,Shampoo,Hair dryer,Iron,Laptop friendly workspace",3,3,1.0,171,60,20,2,68460851,"Sydney, New South Wales, Australia",within an hour,North Bondi,100.0,1,"email,phone,facebook,reviews","North Bondi, NSW, Australia",North Bondi,Waverley,Sydney,Australia,AU,151.27247,-33.88472,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,90.0
15550900,Apartment,Entire home/apt,Real Bed,6,40,moderate,3,1,"TV,Internet,Wifi,Air conditioning,Wheelchair accessible,Kitchen,Doorman,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Bed linens,Extra pillows and blankets,Long term stays allowed,Other",1,17,1.0,190,120,0,1,6521189,"New York, New York, United States",within an hour,Williamsburg,100.0,1,"email,phone,facebook,reviews,jumio,government_id","Brooklyn, NY, United States",Brooklyn,Williamsburg,New York,United States,US,-73.96445,40.70953,0,0,0,0,10.0,9.0,10.0,10.0,10.0,10.0,91.0
15702989,Apartment,Entire home/apt,Pull-out Sofa,1,1125,strict_14_with_grace_period,3,1,"TV,Cable TV,Internet,Wifi,Kitchen,Heating,Family/kid friendly,Washer,Dryer,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace,Changing table,High chair,Children’s books and toys,Babysitter recommendations,Crib,Pack ’n Play/travel crib,Children’s dinnerware,Hot water,Bed linens,Extra pillows and blankets,Pocket wifi,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Long term stays allowed,Cleaning before checkout,Step-free access,Wide doorway,Accessible-height bed,Step-free access,Step-free access,Wide entryway,Host greets you,Paid parking on premises",1,86,1.0,55,30,15,2,79793000,"Porto, Porto District, Portugal",within an hour,Not Specified,100.0,1,"email,phone,facebook,reviews,jumio,offline_government_id,government_id","Porto, Porto, Portugal",Not Specified,Paranhos,Porto,Portugal,PT,-8.60569,41.16256,8,30,53,311,10.0,10.0,10.0,10.0,10.0,10.0,98.0
15745971,Loft,Entire home/apt,Real Bed,2,1125,moderate,6,2,"TV,Internet,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Elevator,Free street parking,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Lockbox,Hot water,Long term stays allowed",3,100,2.0,225,95,0,1,31931360,"Sydney, New South Wales, Australia",within an hour,Rosebery,100.0,1,"email,phone,reviews,offline_government_id,selfie,government_id,identity_manual","Rosebery, NSW, Australia",Rosebery,Sydney,Sydney,Australia,AU,151.20181,-33.91585,8,17,17,17,10.0,9.0,10.0,10.0,10.0,10.0,96.0
15824730,Guesthouse,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1,"TV,Wifi,Air conditioning,Heating,Family/kid friendly,Essentials,Shampoo,Hair dryer,Iron,Laptop friendly workspace,Hot water,Bed linens,Refrigerator",1,18,1.0,295,95,0,1,17107712,istanbul,within an hour,Sultanahmet,100.0,7,"email,phone,reviews,jumio","Fatih, İstanbul, Turkey",Fatih,Fatih,Istanbul,Turkey,TR,28.96917,41.00629,25,55,85,360,10.0,9.0,10.0,10.0,10.0,10.0,96.0
15864211,Apartment,Entire home/apt,Real Bed,32,364,strict_14_with_grace_period,4,2,"TV,Internet,Wifi,Air conditioning,Kitchen,Doorman,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49",3,2,2.0,101,95,15,2,102828622,"Barcelona, Catalonia, Spain",within a few hours,Vila de Gràcia,100.0,7,"email,phone,reviews,jumio,offline_government_id,government_id","Barcelona, Catalunya, Spain",Vila de Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,2.15555,41.39696,2,2,8,283,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1588234,Aparthotel,Private room,Real Bed,3,365,strict_14_with_grace_period,2,1,"TV,Cable TV,Internet,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Doorman,Gym,Elevator,Hot tub,Buzzer/wireless intercom,Washer,Smoke detector,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Building staff,Hot water,Luggage dropoff allowed",1,3,2.0,351,150,0,1,8469545,"Rio de Janeiro, Rio de Janeiro, Brazil",within a few hours,Not Specified,100.0,1,"email,phone,reviews,jumio,government_id","Rio de Janeiro, Rio de Janeiro, Brazil",Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,-43.188756774363775,-22.95364609257584,28,58,88,363,10.0,9.0,10.0,9.0,9.0,8.0,93.0
15782994,Apartment,Entire home/apt,Real Bed,2,1125,moderate,6,2,"TV,Wifi,Kitchen,Free parking on premises,Smoking allowed,Elevator,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Hot water,Bed linens,Extra pillows and blankets",3,7,1.0,80,150,0,1,102087285,PT,within a few hours,Not Specified,100.0,1,"email,phone,reviews","Porto, Porto District, Portugal",Not Specified,Bonfim,Porto,Portugal,PT,-8.59971,41.15227,17,43,65,260,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1583670,House,Entire home/apt,Real Bed,1,1125,moderate,8,3,"TV,Cable TV,Internet,Wifi,Air conditioning,Kitchen,Free street parking,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Garden or backyard,Beach essentials,Other",5,65,1.0,319,220,25,6,8434637,"Honolulu, Hawaii, United States",within a few hours,Not Specified,100.0,1,"email,phone,reviews,jumio,government_id","Honolulu, HI, United States",Diamond Head/Kapahulu/St. Louis Heights,Primary Urban Center,Oahu,United States,US,-157.81261,21.27219,30,60,90,365,9.0,9.0,9.0,9.0,9.0,8.0,87.0
15650737,Guest suite,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,7,1,"TV,Cable TV,Wifi,Air conditioning,Pool,Free parking on premises,Free street parking,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Self check-in,Lockbox,Private living room,Private entrance,Babysitter recommendations,Crib,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Single level home,Patio or balcony,Garden or backyard,Luggage dropoff allowed,Long term stays allowed,Wide hallway clearance,Wide doorway,Well-lit path to entrance",5,123,1.0,88,45,10,1,40832057,Australia,within an hour,Not Specified,100.0,1,"email,phone,facebook,reviews,jumio,government_id,work_email","Kings Langley, NSW, Australia",Not Specified,Blacktown,Sydney,Australia,AU,150.95347,-33.76119,12,42,72,338,10.0,10.0,10.0,10.0,10.0,9.0,92.0
15591661,House,Entire home/apt,Real Bed,7,1125,flexible,5,3,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,Shampoo,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",2,0,3.5,2000,45,0,1,4071404,"Sydney, New South Wales, Australia",within an hour,North Bondi,100.0,1,"email,phone,reviews,jumio,government_id","Bondi Beach, NSW, Australia",North Bondi,Waverley,Sydney,Australia,AU,151.27836,-33.88816,23,53,83,84,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
15797728,Other,Entire home/apt,Real Bed,5,30,strict_14_with_grace_period,3,1,"TV,Internet,Wifi,Air conditioning,Kitchen,Free parking on premises,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Private entrance,Bed linens",2,79,1.0,70,30,15,2,28189446,"Princeton, New Jersey, United States",within an hour,Great Kills,100.0,1,"email,phone,reviews,jumio,government_id,work_email","Staten Island, NY, United States",Great Kills,Eltingville,New York,United States,US,-74.14666,40.54106,0,0,4,267,10.0,10.0,10.0,10.0,9.0,10.0,98.0
1584102,Apartment,Entire home/apt,Real Bed,3,60,moderate,5,2,"TV,Internet,Wifi,Wheelchair accessible,Kitchen,Pets live on this property,Dog(s),Free street parking,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Self check-in,Smart lock,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Pocket wifi,Microwave,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Flat path to front door,Step-free access,Step-free access,Waterfront,Beachfront",3,144,1.0,171,30,29,2,4903605,"Sydney, New South Wales, Australia",within a few hours,Malabar,86.0,1,"email,phone,facebook,reviews,jumio,government_id","Malabar, NSW, Australia",Malabar,Randwick,Sydney,Australia,AU,151.25151,-33.96629,0,0,20,260,10.0,10.0,10.0,10.0,10.0,10.0,98.0
15904149,Apartment,Entire home/apt,Real Bed,1,999,strict_14_with_grace_period,4,0,"TV,Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Elevator,Free street parking,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,Iron,Self check-in,Lockbox,Hot water,Long term stays allowed,Paid parking on premises",2,86,1.0,50,80,0,1,49763691,"San Francisco, California, United States",within an hour,Waikiki,98.0,3,"email,phone,google,reviews,jumio,government_id","Honolulu, HI, United States",Honolulu,Primary Urban Center,Oahu,United States,US,-157.83398,21.2855,0,0,0,0,9.0,8.0,9.0,9.0,10.0,9.0,84.0
15417267,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,5,0,"TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Heating,Family/kid friendly,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Hot water,Microwave,Refrigerator,Host greets you",4,39,1.0,264,0,26,2,98780303,"Istanbul, İstanbul, Turkey",within an hour,Sultanahmet,100.0,7,"email,phone,google,reviews,jumio,government_id","Fatih, İstanbul, Turkey",Fatih,Fatih,Istanbul,Turkey,TR,28.96755,41.00488,27,57,87,362,8.0,8.0,9.0,9.0,9.0,9.0,78.0
15400061,Apartment,Entire home/apt,Real Bed,2,1125,flexible,3,0,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",1,30,1.0,110,60,0,1,54371240,"Montreal, Québec, Canada",within a day,Downtown Montreal,60.0,1,"email,facebook,reviews","Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,-73.57844,45.49455,0,0,0,0,10.0,9.0,9.0,10.0,10.0,9.0,91.0
15581379,Apartment,Entire home/apt,Real Bed,27,355,strict_14_with_grace_period,2,0,"TV,Internet,Wifi,Air conditioning,Kitchen,Free street parking,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Self check-in,Keypad,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Long term stays allowed",1,4,1.0,39,68,22,1,1132399,"Montreal, Quebec, Canada",within an hour,Downtown Toronto,100.0,31,"email,phone,facebook,reviews,jumio,government_id","Montréal, Québec, Canada",Le Plateau,Ville-Marie,Montreal,Canada,CA,-73.56211,45.5301,0,0,4,252,10.0,10.0,10.0,10.0,8.0,10.0,100.0
15648819,House,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,2,"TV,Wifi,Pool,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,Shampoo,Hangers,Laptop friendly workspace",2,0,1.0,399,100,0,1,100977936,Australia,within a day,Rose Bay/Dover Heights,50.0,2,"email,phone","Rose Bay, NSW, Australia",Rose Bay/Dover Heights,Woollahra,Sydney,Australia,AU,151.27395,-33.87128,0,0,0,0,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
15653247,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,8,2,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Elevator,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,First aid kit,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Bathtub,Baby bath,Children’s books and toys,Crib,Children’s dinnerware,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Long term stays allowed,Wide hallway clearance,Wide doorway,Flat path to front door,Well-lit path to entrance,Step-free access,Wide doorway,Wide clearance to bed,Accessible-height bed,Step-free access,Wide doorway,Bathtub with bath chair,Accessible-height toilet,Wide clearance to shower,toilet,Step-free access,Wide entryway,Host greets you,Handheld shower head,Roll-in shower",3,128,2.0,39,30,15,2,101023246,"Porto District, Portugal",within an hour,Not Specified,100.0,4,"email,phone,reviews,offline_government_id,selfie,government_id,identity_manual,work_email","Porto, Porto, Portugal",Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,-8.60792,41.1584,19,27,43,282,10.0,9.0,9.0,9.0,9.0,9.0,94.0
